Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@0.580,0.580,DAY,12/07/2022 14:57:26 EST,12/07/2022 14:58:05 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@0.510,0.510,DAY,12/07/2022 14:49:16 EST,12/07/2022 14:49:25 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@0.470,0.470,DAY,12/07/2022 14:48:36 EST,12/07/2022 14:48:56 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@0.530,0.530,DAY,12/07/2022 14:48:36 EST,12/07/2022 14:48:37 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@0.490,0.490,DAY,12/07/2022 14:46:44 EST,12/07/2022 14:47:48 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@0.560,0.560,DAY,12/07/2022 14:46:44 EST,12/07/2022 14:46:45 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@0.440,0.440,DAY,12/07/2022 14:44:00 EST,12/07/2022 14:44:30 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@0.470,0.470,DAY,12/07/2022 14:42:28 EST,12/07/2022 14:42:28 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@0.640,0.640,DAY,12/07/2022 14:20:01 EST,12/07/2022 14:20:44 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@0.670,0.670,DAY,12/07/2022 14:20:01 EST,12/07/2022 14:20:07 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@0.590,0.590,DAY,12/07/2022 14:18:37 EST,12/07/2022 14:18:53 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@0.670,0.670,DAY,12/07/2022 14:18:37 EST,12/07/2022 14:18:45 EST
SPY 12/07/2022 00:00:00 EST Put $394.00,SPY221207P00394000,Sell,Filled,1,1,@1.50,1.50,DAY,12/07/2022 14:00:00 EST,12/07/2022 14:01:32 EST
SPY 12/07/2022 00:00:00 EST Put $394.00,SPY221207P00394000,Buy,Filled,1,1,@1.33,1.33,DAY,12/07/2022 14:00:00 EST,12/07/2022 14:00:02 EST
SPY 12/07/2022 00:00:00 EST Put $394.00,SPY221207P00394000,Sell,Filled,1,1,@1.77,1.77,DAY,12/07/2022 11:21:32 EST,12/07/2022 11:25:49 EST
SPY 12/07/2022 00:00:00 EST Put $394.00,SPY221207P00394000,Buy,Filled,1,1,@1.34,1.34,DAY,12/07/2022 11:20:35 EST,12/07/2022 11:20:36 EST
SPY 12/07/2022 00:00:00 EST Put $394.00,SPY221207P00394000,Sell,Filled,1,1,@0.840,0.840,DAY,12/07/2022 10:54:37 EST,12/07/2022 10:55:10 EST
SPY 12/07/2022 00:00:00 EST Put $394.00,SPY221207P00394000,Buy,Filled,1,1,@0.930,0.930,DAY,12/07/2022 10:54:37 EST,12/07/2022 10:54:38 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@1.14,1.14,DAY,12/07/2022 10:39:17 EST,12/07/2022 10:40:30 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@1.16,1.16,DAY,12/07/2022 10:39:17 EST,12/07/2022 10:39:17 EST
SPY 12/07/2022 00:00:00 EST Put $394.00,SPY221207P00394000,Sell,Filled,1,1,@1.42,1.42,DAY,12/07/2022 10:35:16 EST,12/07/2022 10:36:54 EST
SPY 12/07/2022 00:00:00 EST Put $394.00,SPY221207P00394000,Buy,Filled,1,1,@1.22,1.22,DAY,12/07/2022 10:32:24 EST,12/07/2022 10:32:24 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Sell,Filled,1,1,@0.800,0.800,DAY,12/07/2022 10:27:46 EST,12/07/2022 10:28:07 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Buy,Filled,1,1,@0.900,0.900,DAY,12/07/2022 10:27:46 EST,12/07/2022 10:27:46 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Sell,Filled,1,1,@0.890,0.890,DAY,12/07/2022 10:26:27 EST,12/07/2022 10:26:51 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Buy,Filled,1,1,@0.970,0.970,DAY,12/07/2022 10:26:27 EST,12/07/2022 10:26:28 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Sell,Filled,1,1,@0.820,0.820,DAY,12/07/2022 10:23:31 EST,12/07/2022 10:24:51 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Buy,Filled,1,1,@0.920,0.920,DAY,12/07/2022 10:23:31 EST,12/07/2022 10:23:36 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Sell,Filled,1,1,@0.790,0.790,DAY,12/07/2022 10:22:52 EST,12/07/2022 10:23:04 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Buy,Filled,1,1,@0.870,0.870,DAY,12/07/2022 10:22:52 EST,12/07/2022 10:22:53 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Sell,Filled,1,1,@0.780,0.780,DAY,12/07/2022 10:19:29 EST,12/07/2022 10:20:57 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Buy,Filled,1,1,@0.800,0.800,DAY,12/07/2022 10:19:29 EST,12/07/2022 10:19:29 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Sell,Filled,1,1,@0.780,0.780,DAY,12/07/2022 10:18:49 EST,12/07/2022 10:18:51 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Buy,Filled,1,1,@0.830,0.830,DAY,12/07/2022 10:18:49 EST,12/07/2022 10:18:50 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Sell,Filled,1,1,@0.940,0.940,DAY,12/07/2022 10:14:34 EST,12/07/2022 10:14:46 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Buy,Filled,1,1,@1.00,1.00,DAY,12/07/2022 10:14:34 EST,12/07/2022 10:14:43 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Sell,Filled,1,1,@1.36,1.36,DAY,12/07/2022 10:12:04 EST,12/07/2022 10:12:08 EST
SPY 12/07/2022 00:00:00 EST Put $392.00,SPY221207P00392000,Buy,Filled,1,1,@1.44,1.44,DAY,12/07/2022 10:12:04 EST,12/07/2022 10:12:04 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@1.03,1.03,DAY,12/07/2022 10:07:20 EST,12/07/2022 10:07:44 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@1.07,1.07,DAY,12/07/2022 10:07:20 EST,12/07/2022 10:07:20 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@1.57,1.57,DAY,12/07/2022 09:58:32 EST,12/07/2022 09:59:19 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@1.66,1.66,DAY,12/07/2022 09:58:32 EST,12/07/2022 09:58:32 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@1.67,1.67,DAY,12/07/2022 09:54:32 EST,12/07/2022 09:54:58 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@1.72,1.72,DAY,12/07/2022 09:54:32 EST,12/07/2022 09:54:32 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Sell,Filled,1,1,@1.85,1.85,DAY,12/07/2022 09:52:20 EST,12/07/2022 09:52:54 EST
SPY 12/07/2022 00:00:00 EST Put $393.00,SPY221207P00393000,Buy,Filled,1,1,@1.57,1.57,DAY,12/07/2022 09:52:20 EST,12/07/2022 09:52:20 EST
SPY 12/07/2022 00:00:00 EST Call $395.00,SPY221207C00395000,Sell,Filled,1,1,@1.28,1.28,DAY,12/07/2022 09:34:08 EST,12/07/2022 09:35:27 EST
SPY 12/07/2022 00:00:00 EST Call $395.00,SPY221207C00395000,Buy,Filled,1,1,@1.10,1.10,DAY,12/07/2022 09:34:08 EST,12/07/2022 09:34:08 EST
