Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Buy,Filled,1,1,@1.32,1.32,DAY,01/17/2023 09:56:27 EST,01/17/2023 09:56:27 EST
SPY 01/17/2023 00:00:00 EST Call $398.00,SPY230117C00398000,Sell,Filled,1,1,@1.65,1.65,DAY,01/17/2023 09:54:24 EST,01/17/2023 09:55:55 EST
SPY 01/17/2023 00:00:00 EST Call $398.00,SPY230117C00398000,Buy,Filled,1,1,@1.73,1.73,DAY,01/17/2023 09:54:24 EST,01/17/2023 09:54:25 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Sell,Filled,1,1,@1.36,1.36,DAY,01/17/2023 09:51:11 EST,01/17/2023 09:52:10 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Buy,Filled,1,1,@1.45,1.45,DAY,01/17/2023 09:51:11 EST,01/17/2023 09:51:12 EST
SPY 01/17/2023 00:00:00 EST Call $398.00,SPY230117C00398000,Sell,Filled,1,1,@1.41,1.41,DAY,01/17/2023 09:50:18 EST,01/17/2023 09:50:24 EST
SPY 01/17/2023 00:00:00 EST Call $398.00,SPY230117C00398000,Buy,Filled,1,1,@1.52,1.52,DAY,01/17/2023 09:50:18 EST,01/17/2023 09:50:20 EST
SPY 01/17/2023 00:00:00 EST Call $398.00,SPY230117C00398000,Sell,Filled,1,1,@1.42,1.42,DAY,01/17/2023 09:48:10 EST,01/17/2023 09:49:10 EST
SPY 01/17/2023 00:00:00 EST Call $398.00,SPY230117C00398000,Buy,Filled,1,1,@1.52,1.52,DAY,01/17/2023 09:48:10 EST,01/17/2023 09:48:10 EST
SPY 01/17/2023 00:00:00 EST Call $398.00,SPY230117C00398000,Sell,Filled,1,1,@1.45,1.45,DAY,01/17/2023 09:47:11 EST,01/17/2023 09:47:43 EST
SPY 01/17/2023 00:00:00 EST Call $398.00,SPY230117C00398000,Buy,Filled,1,1,@1.54,1.54,DAY,01/17/2023 09:47:11 EST,01/17/2023 09:47:15 EST
