Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 01/26/2023 00:00:00 EST Call $400.00,SPY230126C00400000,Sell,Filled,1,1,@1.71,1.71,DAY,01/26/2023 11:10:20 EST,01/26/2023 11:10:49 EST
SPY 01/26/2023 00:00:00 EST Call $400.00,SPY230126C00400000,Buy,Filled,1,1,@1.62,1.62,DAY,01/26/2023 11:10:20 EST,01/26/2023 11:10:20 EST
SPY 01/26/2023 00:00:00 EST Put $401.00,SPY230126P00401000,Sell,Filled,1,1,@1.47,1.47,DAY,01/26/2023 11:08:27 EST,01/26/2023 11:09:28 EST
SPY 01/26/2023 00:00:00 EST Put $401.00,SPY230126P00401000,Buy,Filled,1,1,@1.45,1.45,DAY,01/26/2023 11:08:27 EST,01/26/2023 11:08:28 EST
SPY 01/26/2023 00:00:00 EST Put $401.00,SPY230126P00401000,Sell,Filled,1,1,@1.69,1.69,DAY,01/26/2023 10:57:42 EST,01/26/2023 10:59:02 EST
SPY 01/26/2023 00:00:00 EST Put $401.00,SPY230126P00401000,Buy,Filled,1,1,@1.71,1.71,DAY,01/26/2023 10:57:42 EST,01/26/2023 10:57:50 EST
SPY 01/26/2023 00:00:00 EST Put $401.00,SPY230126P00401000,Sell,Filled,1,1,@1.42,1.42,DAY,01/26/2023 10:55:11 EST,01/26/2023 10:56:45 EST
SPY 01/26/2023 00:00:00 EST Put $401.00,SPY230126P00401000,Buy,Filled,1,1,@1.50,1.50,DAY,01/26/2023 10:55:11 EST,01/26/2023 10:55:26 EST
SPY 01/26/2023 00:00:00 EST Put $402.00,SPY230126P00402000,Sell,Filled,1,1,@1.37,1.37,DAY,01/26/2023 10:51:35 EST,01/26/2023 10:52:24 EST
SPY 01/26/2023 00:00:00 EST Put $402.00,SPY230126P00402000,Buy,Filled,1,1,@1.32,1.32,DAY,01/26/2023 10:51:35 EST,01/26/2023 10:51:37 EST
SPY 01/26/2023 00:00:00 EST Call $401.00,SPY230126C00401000,Sell,Filled,1,1,@1.76,1.76,DAY,01/26/2023 10:48:21 EST,01/26/2023 10:50:28 EST
SPY 01/26/2023 00:00:00 EST Call $401.00,SPY230126C00401000,Buy,Filled,1,1,@1.81,1.81,DAY,01/26/2023 10:48:21 EST,01/26/2023 10:48:21 EST
SPY 01/26/2023 00:00:00 EST Put $402.00,SPY230126P00402000,Sell,Filled,1,1,@1.25,1.25,DAY,01/26/2023 10:41:45 EST,01/26/2023 10:42:52 EST
SPY 01/26/2023 00:00:00 EST Put $402.00,SPY230126P00402000,Buy,Filled,1,1,@1.39,1.39,DAY,01/26/2023 10:41:45 EST,01/26/2023 10:41:48 EST
SPY 01/26/2023 00:00:00 EST Put $403.00,SPY230126P00403000,Sell,Filled,1,1,@1.91,1.91,DAY,01/26/2023 10:36:33 EST,01/26/2023 10:39:00 EST
SPY 01/26/2023 00:00:00 EST Put $403.00,SPY230126P00403000,Buy,Filled,1,1,@1.51,1.51,DAY,01/26/2023 10:36:33 EST,01/26/2023 10:36:48 EST
SPY 01/26/2023 00:00:00 EST Put $403.00,SPY230126P00403000,Sell,Filled,1,1,@1.54,1.54,DAY,01/26/2023 10:31:10 EST,01/26/2023 10:31:52 EST
SPY 01/26/2023 00:00:00 EST Put $403.00,SPY230126P00403000,Buy,Filled,1,1,@1.68,1.68,DAY,01/26/2023 10:31:10 EST,01/26/2023 10:31:10 EST
SPY 01/26/2023 00:00:00 EST Put $403.00,SPY230126P00403000,Sell,Filled,1,1,@1.55,1.55,DAY,01/26/2023 10:21:35 EST,01/26/2023 10:22:51 EST
