Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 01/10/2023 00:00:00 EST Put $387.00,SPY230110P00387000,Sell,Filled,1,1,@0.810,0.810,DAY,01/10/2023 12:01:36 EST,01/10/2023 12:02:08 EST
SPY 01/10/2023 00:00:00 EST Put $387.00,SPY230110P00387000,Buy,Filled,1,1,@0.860,0.860,DAY,01/10/2023 12:01:36 EST,01/10/2023 12:01:36 EST
SPY 01/10/2023 00:00:00 EST Call $388.00,SPY230110C00388000,Sell,Filled,1,1,@1.08,1.08,DAY,01/10/2023 11:58:59 EST,01/10/2023 11:59:13 EST
SPY 01/10/2023 00:00:00 EST Call $388.00,SPY230110C00388000,Buy,Filled,1,1,@1.15,1.15,DAY,01/10/2023 11:58:59 EST,01/10/2023 11:59:02 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Sell,Filled,1,1,@1.05,1.05,DAY,01/10/2023 11:48:05 EST,01/10/2023 11:50:08 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Buy,Filled,1,1,@1.12,1.12,DAY,01/10/2023 11:48:05 EST,01/10/2023 11:49:18 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Sell,Filled,1,1,@1.24,1.24,DAY,01/10/2023 11:32:44 EST,01/10/2023 11:34:58 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Buy,Filled,1,1,@1.09,1.09,DAY,01/10/2023 11:32:44 EST,01/10/2023 11:32:52 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Sell,Filled,1,1,@1.02,1.02,DAY,01/10/2023 11:30:34 EST,01/10/2023 11:31:13 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Buy,Filled,1,1,@1.12,1.12,DAY,01/10/2023 11:30:34 EST,01/10/2023 11:30:34 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Sell,Filled,1,1,@0.930,0.930,DAY,01/10/2023 11:02:03 EST,01/10/2023 11:03:40 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Buy,Filled,1,1,@1.02,1.02,DAY,01/10/2023 11:02:03 EST,01/10/2023 11:02:09 EST
SPY 01/10/2023 00:00:00 EST Call $387.00,SPY230110C00387000,Sell,Filled,1,1,@1.55,1.55,DAY,01/10/2023 10:50:23 EST,01/10/2023 10:52:41 EST
SPY 01/10/2023 00:00:00 EST Call $387.00,SPY230110C00387000,Buy,Filled,1,1,@1.28,1.28,DAY,01/10/2023 10:50:23 EST,01/10/2023 10:50:30 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Sell,Filled,1,1,@2.14,2.14,DAY,01/10/2023 10:43:22 EST,01/10/2023 10:44:20 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Buy,Filled,1,1,@1.86,1.86,DAY,01/10/2023 10:43:22 EST,01/10/2023 10:43:26 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Sell,Filled,1,1,@1.78,1.78,DAY,01/10/2023 10:34:24 EST,01/10/2023 10:35:03 EST
SPY 01/10/2023 00:00:00 EST Put $388.00,SPY230110P00388000,Buy,Filled,1,1,@1.85,1.85,DAY,01/10/2023 10:34:24 EST,01/10/2023 10:34:29 EST
SPY 01/10/2023 00:00:00 EST Put $389.00,SPY230110P00389000,Sell,Filled,1,1,@1.62,1.62,DAY,01/10/2023 10:28:17 EST,01/10/2023 10:29:12 EST
SPY 01/10/2023 00:00:00 EST Put $389.00,SPY230110P00389000,Buy,Filled,1,1,@1.41,1.41,DAY,01/10/2023 10:28:17 EST,01/10/2023 10:28:19 EST
SPY 01/10/2023 00:00:00 EST Call $388.00,SPY230110C00388000,Sell,Filled,1,1,@2.02,2.02,DAY,01/10/2023 10:12:01 EST,01/10/2023 10:12:20 EST
SPY 01/10/2023 00:00:00 EST Call $388.00,SPY230110C00388000,Buy,Filled,1,1,@1.76,1.76,DAY,01/10/2023 10:12:01 EST,01/10/2023 10:12:02 EST
SPY 01/10/2023 00:00:00 EST Put $389.00,SPY230110P00389000,Sell,Filled,1,1,@1.95,1.95,DAY,01/10/2023 09:41:49 EST,01/10/2023 09:42:30 EST
SPY 01/10/2023 00:00:00 EST Put $389.00,SPY230110P00389000,Buy,Filled,1,1,@1.87,1.87,DAY,01/10/2023 09:41:49 EST,01/10/2023 09:41:51 EST
SPY 01/10/2023 00:00:00 EST Put $389.00,SPY230110P00389000,Sell,Filled,1,1,@1.72,1.72,DAY,01/10/2023 09:39:32 EST,01/10/2023 09:39:44 EST
SPY 01/10/2023 00:00:00 EST Put $389.00,SPY230110P00389000,Buy,Filled,1,1,@1.83,1.83,DAY,01/10/2023 09:39:32 EST,01/10/2023 09:39:34 EST
