Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 01/23/2023 00:00:00 EST Put $401.00,SPY230123P00401000,Sell,Filled,1,1,@0.820,0.820,DAY,01/23/2023 12:46:54 EST,01/23/2023 12:47:24 EST
SPY 01/23/2023 00:00:00 EST Put $401.00,SPY230123P00401000,Buy,Filled,1,1,@0.870,0.870,DAY,01/23/2023 12:46:54 EST,01/23/2023 12:47:07 EST
SPY 01/23/2023 00:00:00 EST Put $401.00,SPY230123P00401000,Sell,Filled,1,1,@0.830,0.830,DAY,01/23/2023 12:42:45 EST,01/23/2023 12:44:04 EST
SPY 01/23/2023 00:00:00 EST Put $401.00,SPY230123P00401000,Buy,Filled,1,1,@0.880,0.880,DAY,01/23/2023 12:42:45 EST,01/23/2023 12:43:02 EST
SPY 01/23/2023 00:00:00 EST Call $401.00,SPY230123C00401000,Sell,Filled,1,1,@0.970,0.970,DAY,01/23/2023 12:35:13 EST,01/23/2023 12:38:19 EST
SPY 01/23/2023 00:00:00 EST Call $401.00,SPY230123C00401000,Buy,Filled,1,1,@0.940,0.940,DAY,01/23/2023 12:35:13 EST,01/23/2023 12:35:17 EST
SPY 01/23/2023 00:00:00 EST Put $401.00,SPY230123P00401000,Sell,Filled,1,1,@1.20,1.20,DAY,01/23/2023 12:09:50 EST,01/23/2023 12:10:37 EST
SPY 01/23/2023 00:00:00 EST Put $401.00,SPY230123P00401000,Buy,Filled,1,1,@1.27,1.27,DAY,01/23/2023 12:09:50 EST,01/23/2023 12:10:15 EST
SPY 01/23/2023 00:00:00 EST Put $401.00,SPY230123P00401000,Sell,Filled,1,1,@0.850,0.850,DAY,01/23/2023 11:51:03 EST,01/23/2023 11:52:04 EST
SPY 01/23/2023 00:00:00 EST Put $401.00,SPY230123P00401000,Buy,Filled,1,1,@0.840,0.840,DAY,01/23/2023 11:51:03 EST,01/23/2023 11:51:04 EST
SPY 01/23/2023 00:00:00 EST Call $401.00,SPY230123C00401000,Sell,Filled,1,1,@1.13,1.13,DAY,01/23/2023 11:49:55 EST,01/23/2023 11:50:16 EST
