Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 12/23/2022 00:00:00 EST Call $382.00,SPY221223C00382000,Sell,Filled,1,1,@1.02,1.02,DAY,12/23/2022 12:32:24 EST,12/23/2022 12:34:04 EST
SPY 12/23/2022 00:00:00 EST Call $382.00,SPY221223C00382000,Buy,Filled,1,1,@1.15,1.15,DAY,12/23/2022 12:32:24 EST,12/23/2022 12:32:24 EST
SPY 12/23/2022 00:00:00 EST Put $381.00,SPY221223P00381000,Sell,Filled,1,1,@0.630,0.630,DAY,12/23/2022 12:10:58 EST,12/23/2022 12:12:01 EST
SPY 12/23/2022 00:00:00 EST Put $381.00,SPY221223P00381000,Buy,Filled,1,1,@0.720,0.720,DAY,12/23/2022 12:10:58 EST,12/23/2022 12:11:00 EST
SPY 12/23/2022 00:00:00 EST Put $381.00,SPY221223P00381000,Sell,Filled,1,1,@0.630,0.630,DAY,12/23/2022 12:06:53 EST,12/23/2022 12:09:00 EST
SPY 12/23/2022 00:00:00 EST Put $381.00,SPY221223P00381000,Buy,Filled,1,1,@0.680,0.680,DAY,12/23/2022 12:06:53 EST,12/23/2022 12:06:53 EST
SPY 12/23/2022 00:00:00 EST Put $381.00,SPY221223P00381000,Sell,Filled,1,1,@0.780,0.780,DAY,12/23/2022 11:44:24 EST,12/23/2022 11:47:33 EST
SPY 12/23/2022 00:00:00 EST Put $381.00,SPY221223P00381000,Buy,Filled,1,1,@0.760,0.760,DAY,12/23/2022 11:44:24 EST,12/23/2022 11:45:15 EST
SPY 12/23/2022 00:00:00 EST Call $381.00,SPY221223C00381000,Sell,Filled,1,1,@1.35,1.35,DAY,12/23/2022 11:42:24 EST,12/23/2022 11:43:41 EST
SPY 12/23/2022 00:00:00 EST Call $381.00,SPY221223C00381000,Buy,Filled,1,1,@1.51,1.51,DAY,12/23/2022 11:42:24 EST,12/23/2022 11:43:26 EST
SPY 12/23/2022 00:00:00 EST Put $380.00,SPY221223P00380000,Sell,Filled,1,1,@2.50,2.50,DAY,12/23/2022 09:37:51 EST,12/23/2022 09:40:44 EST
SPY 12/23/2022 00:00:00 EST Put $380.00,SPY221223P00380000,Buy,Filled,1,1,@2.38,2.38,DAY,12/23/2022 09:37:51 EST,12/23/2022 09:38:31 EST
