Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 12/16/2022 00:00:00 EST Put $380.00,SPY221216P00380000,Sell,Filled,1,1,@0.460,0.460,DAY,12/16/2022 13:28:30 EST,12/16/2022 13:32:24 EST
SPY 12/16/2022 00:00:00 EST Put $380.00,SPY221216P00380000,Buy,Filled,1,1,@0.500,0.500,DAY,12/16/2022 13:28:30 EST,12/16/2022 13:29:08 EST
SPY 12/16/2022 00:00:00 EST Put $380.00,SPY221216P00380000,Sell,Filled,1,1,@0.470,0.470,DAY,12/16/2022 13:27:32 EST,12/16/2022 13:28:04 EST
SPY 12/16/2022 00:00:00 EST Put $380.00,SPY221216P00380000,Buy,Filled,1,1,@0.510,0.510,DAY,12/16/2022 13:27:32 EST,12/16/2022 13:27:40 EST
SPY 12/16/2022 00:00:00 EST Put $380.00,SPY221216P00380000,Sell,Filled,1,1,@0.480,0.480,DAY,12/16/2022 13:25:11 EST,12/16/2022 13:26:11 EST
SPY 12/16/2022 00:00:00 EST Put $380.00,SPY221216P00380000,Buy,Filled,1,1,@0.520,0.520,DAY,12/16/2022 13:25:11 EST,12/16/2022 13:25:23 EST
SPY 12/16/2022 00:00:00 EST Put $380.00,SPY221216P00380000,Sell,Filled,1,1,@0.490,0.490,DAY,12/16/2022 13:21:08 EST,12/16/2022 13:23:14 EST
SPY 12/16/2022 00:00:00 EST Put $380.00,SPY221216P00380000,Buy,Filled,1,1,@0.530,0.530,DAY,12/16/2022 13:21:08 EST,12/16/2022 13:21:10 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Sell,Filled,1,1,@1.52,1.52,DAY,12/16/2022 12:58:32 EST,12/16/2022 13:00:02 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Buy,Filled,1,1,@1.49,1.49,DAY,12/16/2022 12:55:14 EST,12/16/2022 12:55:16 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Sell,Filled,1,1,@1.22,1.22,DAY,12/16/2022 12:50:58 EST,12/16/2022 12:51:31 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Buy,Filled,1,1,@1.30,1.30,DAY,12/16/2022 12:50:58 EST,12/16/2022 12:50:58 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Sell,Filled,1,1,@1.22,1.22,DAY,12/16/2022 12:43:47 EST,12/16/2022 12:47:08 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Buy,Filled,1,1,@1.27,1.27,DAY,12/16/2022 12:43:47 EST,12/16/2022 12:43:48 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Sell,Filled,1,1,@1.23,1.23,DAY,12/16/2022 12:28:27 EST,12/16/2022 12:28:41 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Buy,Filled,1,1,@1.31,1.31,DAY,12/16/2022 12:28:27 EST,12/16/2022 12:28:29 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Sell,Filled,1,1,@1.95,1.95,DAY,12/16/2022 12:10:16 EST,12/16/2022 12:11:18 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Buy,Filled,1,1,@2.09,2.09,DAY,12/16/2022 12:10:16 EST,12/16/2022 12:10:16 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Sell,Filled,1,1,@1.60,1.60,DAY,12/16/2022 11:55:20 EST,12/16/2022 11:59:26 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Buy,Filled,1,1,@1.39,1.39,DAY,12/16/2022 11:55:20 EST,12/16/2022 11:56:11 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Sell,Filled,1,1,@1.40,1.40,DAY,12/16/2022 11:48:19 EST,12/16/2022 11:48:47 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Buy,Filled,1,1,@1.22,1.22,DAY,12/16/2022 11:48:19 EST,12/16/2022 11:48:20 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Sell,Filled,1,1,@1.15,1.15,DAY,12/16/2022 11:46:11 EST,12/16/2022 11:46:22 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Buy,Filled,1,1,@1.24,1.24,DAY,12/16/2022 11:46:11 EST,12/16/2022 11:46:12 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Sell,Filled,1,1,@1.06,1.06,DAY,12/16/2022 11:43:07 EST,12/16/2022 11:44:45 EST
SPY 12/16/2022 00:00:00 EST Put $382.00,SPY221216P00382000,Buy,Filled,1,1,@1.04,1.04,DAY,12/16/2022 11:42:09 EST,12/16/2022 11:42:18 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Sell,Filled,1,1,@1.62,1.62,DAY,12/16/2022 11:28:30 EST,12/16/2022 11:29:19 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Buy,Filled,1,1,@1.72,1.72,DAY,12/16/2022 11:28:30 EST,12/16/2022 11:28:32 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Sell,Filled,1,1,@1.49,1.49,DAY,12/16/2022 11:25:27 EST,12/16/2022 11:26:08 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Buy,Filled,1,1,@1.53,1.53,DAY,12/16/2022 11:24:03 EST,12/16/2022 11:24:03 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Sell,Filled,1,1,@1.94,1.94,DAY,12/16/2022 10:34:57 EST,12/16/2022 10:35:01 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Buy,Filled,1,1,@2.00,2.00,DAY,12/16/2022 10:34:57 EST,12/16/2022 10:34:57 EST
SPY 12/16/2022 00:00:00 EST Put $383.00,SPY221216P00383000,Sell,Filled,1,1,@1.53,1.53,DAY,12/16/2022 10:29:30 EST,12/16/2022 10:30:40 EST
