Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 01/20/2023 00:00:00 EST Put $390.00,SPY230120P00390000,Sell,Filled,1,1,@0.730,0.730,DAY,01/20/2023 10:51:39 EST,01/20/2023 10:53:16 EST
SPY 01/20/2023 00:00:00 EST Put $390.00,SPY230120P00390000,Buy,Filled,1,1,@0.810,0.810,DAY,01/20/2023 10:51:39 EST,01/20/2023 10:51:39 EST
SPY 01/20/2023 00:00:00 EST Call $391.00,SPY230120C00391000,Sell,Filled,1,1,@0.730,0.730,DAY,01/20/2023 10:50:22 EST,01/20/2023 10:50:45 EST
SPY 01/20/2023 00:00:00 EST Call $391.00,SPY230120C00391000,Buy,Filled,1,1,@0.830,0.830,DAY,01/20/2023 10:50:22 EST,01/20/2023 10:50:25 EST
SPY 01/20/2023 00:00:00 EST Put $391.00,SPY230120P00391000,Sell,Filled,1,1,@1.18,1.18,DAY,01/20/2023 10:47:23 EST,01/20/2023 10:48:09 EST
SPY 01/20/2023 00:00:00 EST Put $391.00,SPY230120P00391000,Buy,Filled,1,1,@1.30,1.30,DAY,01/20/2023 10:47:23 EST,01/20/2023 10:47:26 EST
SPY 01/20/2023 00:00:00 EST Put $391.00,SPY230120P00391000,Sell,Filled,1,1,@1.16,1.16,DAY,01/20/2023 10:45:42 EST,01/20/2023 10:46:29 EST
SPY 01/20/2023 00:00:00 EST Put $391.00,SPY230120P00391000,Buy,Filled,1,1,@1.21,1.21,DAY,01/20/2023 10:45:42 EST,01/20/2023 10:45:52 EST
SPY 01/20/2023 00:00:00 EST Put $391.00,SPY230120P00391000,Sell,Filled,1,1,@1.21,1.21,DAY,01/20/2023 10:42:50 EST,01/20/2023 10:44:14 EST
SPY 01/20/2023 00:00:00 EST Put $391.00,SPY230120P00391000,Buy,Filled,1,1,@1.14,1.14,DAY,01/20/2023 10:42:50 EST,01/20/2023 10:42:50 EST
SPY 01/20/2023 00:00:00 EST Put $391.00,SPY230120P00391000,Sell,Filled,1,1,@1.19,1.19,DAY,01/20/2023 10:42:05 EST,01/20/2023 10:42:28 EST
SPY 01/20/2023 00:00:00 EST Put $391.00,SPY230120P00391000,Buy,Filled,1,1,@1.26,1.26,DAY,01/20/2023 10:42:05 EST,01/20/2023 10:42:20 EST
