Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 01/24/2023 00:00:00 EST Put $395.00,SPY230124P00395000,Sell,Filled,1,1,@0.150,0.150,DAY,01/24/2023 10:36:58 EST,01/24/2023 10:43:13 EST
SPY 01/24/2023 00:00:00 EST Put $395.00,SPY230124P00395000,Buy,Filled,1,1,@0.260,0.260,DAY,01/24/2023 10:36:58 EST,01/24/2023 10:37:13 EST
SPY 01/24/2023 00:00:00 EST Call $400.00,SPY230124C00400000,Sell,Filled,1,1,@0.930,0.930,DAY,01/24/2023 10:34:08 EST,01/24/2023 10:34:48 EST
SPY 01/24/2023 00:00:00 EST Call $400.00,SPY230124C00400000,Buy,Filled,1,1,@1.03,1.03,DAY,01/24/2023 10:34:08 EST,01/24/2023 10:34:10 EST
SPY 01/24/2023 00:00:00 EST Call $400.00,SPY230124C00400000,Sell,Filled,1,1,@0.960,0.960,DAY,01/24/2023 10:31:39 EST,01/24/2023 10:32:23 EST
SPY 01/24/2023 00:00:00 EST Call $400.00,SPY230124C00400000,Buy,Filled,1,1,@0.980,0.980,DAY,01/24/2023 10:31:39 EST,01/24/2023 10:31:39 EST
SPY 01/24/2023 00:00:00 EST Call $400.00,SPY230124C00400000,Sell,Filled,1,1,@0.930,0.930,DAY,01/24/2023 10:31:15 EST,01/24/2023 10:31:21 EST
SPY 01/24/2023 00:00:00 EST Call $400.00,SPY230124C00400000,Buy,Filled,1,1,@0.990,0.990,DAY,01/24/2023 10:31:15 EST,01/24/2023 10:31:16 EST
SPY 01/24/2023 00:00:00 EST Call $399.00,SPY230124C00399000,Sell,Filled,1,1,@1.31,1.31,DAY,01/24/2023 10:30:01 EST,01/24/2023 10:30:22 EST
SPY 01/24/2023 00:00:00 EST Call $399.00,SPY230124C00399000,Buy,Filled,1,1,@1.41,1.41,DAY,01/24/2023 10:30:01 EST,01/24/2023 10:30:09 EST
SPY 01/24/2023 00:00:00 EST Call $399.00,SPY230124C00399000,Sell,Filled,1,1,@1.30,1.30,DAY,01/24/2023 10:28:13 EST,01/24/2023 10:28:48 EST
SPY 01/24/2023 00:00:00 EST Call $399.00,SPY230124C00399000,Buy,Filled,1,1,@1.37,1.37,DAY,01/24/2023 10:28:13 EST,01/24/2023 10:28:14 EST
SPY 01/24/2023 00:00:00 EST Call $399.00,SPY230124C00399000,Sell,Filled,1,1,@1.33,1.33,DAY,01/24/2023 10:26:24 EST,01/24/2023 10:26:39 EST
SPY 01/24/2023 00:00:00 EST Call $399.00,SPY230124C00399000,Buy,Filled,1,1,@1.38,1.38,DAY,01/24/2023 10:26:24 EST,01/24/2023 10:26:24 EST
SPY 01/24/2023 00:00:00 EST Put $399.00,SPY230124P00399000,Sell,Filled,1,1,@1.58,1.58,DAY,01/24/2023 10:23:52 EST,01/24/2023 10:24:26 EST
SPY 01/24/2023 00:00:00 EST Put $399.00,SPY230124P00399000,Buy,Filled,1,1,@1.37,1.37,DAY,01/24/2023 10:23:52 EST,01/24/2023 10:23:52 EST
SPY 01/24/2023 00:00:00 EST Call $398.00,SPY230124C00398000,Sell,Filled,1,1,@2.09,2.09,DAY,01/24/2023 10:14:35 EST,01/24/2023 10:14:54 EST
SPY 01/24/2023 00:00:00 EST Call $398.00,SPY230124C00398000,Buy,Filled,1,1,@1.82,1.82,DAY,01/24/2023 10:14:35 EST,01/24/2023 10:14:35 EST
SPY 01/24/2023 00:00:00 EST Call $398.00,SPY230124C00398000,Sell,Filled,1,1,@1.81,1.81,DAY,01/24/2023 10:11:21 EST,01/24/2023 10:12:11 EST
SPY 01/24/2023 00:00:00 EST Call $398.00,SPY230124C00398000,Buy,Filled,1,1,@1.75,1.75,DAY,01/24/2023 10:11:21 EST,01/24/2023 10:11:21 EST
SPY 01/24/2023 00:00:00 EST Put $398.00,SPY230124P00398000,Sell,Filled,1,1,@1.34,1.34,DAY,01/24/2023 10:07:51 EST,01/24/2023 10:08:35 EST
SPY 01/24/2023 00:00:00 EST Put $398.00,SPY230124P00398000,Buy,Filled,1,1,@1.45,1.45,DAY,01/24/2023 10:07:51 EST,01/24/2023 10:08:23 EST
SPY 01/24/2023 00:00:00 EST Put $398.00,SPY230124P00398000,Sell,Filled,1,1,@1.45,1.45,DAY,01/24/2023 10:06:14 EST,01/24/2023 10:06:47 EST
SPY 01/24/2023 00:00:00 EST Put $398.00,SPY230124P00398000,Buy,Filled,1,1,@1.56,1.56,DAY,01/24/2023 10:06:14 EST,01/24/2023 10:06:14 EST
SPY 01/24/2023 00:00:00 EST Call $398.00,SPY230124C00398000,Sell,Filled,1,1,@1.61,1.61,DAY,01/24/2023 10:04:36 EST,01/24/2023 10:04:55 EST
SPY 01/24/2023 00:00:00 EST Call $398.00,SPY230124C00398000,Buy,Filled,1,1,@1.71,1.71,DAY,01/24/2023 10:04:36 EST,01/24/2023 10:04:38 EST
SPY 01/24/2023 00:00:00 EST Put $399.00,SPY230124P00399000,Sell,Filled,1,1,@1.66,1.66,DAY,01/24/2023 10:02:50 EST,01/24/2023 10:03:03 EST
SPY 01/24/2023 00:00:00 EST Put $399.00,SPY230124P00399000,Buy,Filled,1,1,@1.76,1.76,DAY,01/24/2023 10:02:50 EST,01/24/2023 10:02:50 EST
SPY 01/24/2023 00:00:00 EST Put $399.00,SPY230124P00399000,Sell,Filled,1,1,@1.75,1.75,DAY,01/24/2023 10:01:16 EST,01/24/2023 10:01:44 EST
SPY 01/24/2023 00:00:00 EST Put $399.00,SPY230124P00399000,Buy,Filled,1,1,@1.85,1.85,DAY,01/24/2023 10:01:16 EST,01/24/2023 10:01:16 EST
SPY 01/24/2023 00:00:00 EST Put $400.00,SPY230124P00400000,Sell,Filled,1,1,@2.26,2.26,DAY,01/24/2023 09:58:11 EST,01/24/2023 10:00:15 EST
SPY 01/24/2023 00:00:00 EST Put $400.00,SPY230124P00400000,Buy,Filled,1,1,@2.07,2.07,DAY,01/24/2023 09:58:11 EST,01/24/2023 09:58:13 EST
SPY 01/24/2023 00:00:00 EST Call $399.00,SPY230124C00399000,Sell,Filled,1,1,@1.74,1.74,DAY,01/24/2023 09:48:05 EST,01/24/2023 09:49:03 EST
SPY 01/24/2023 00:00:00 EST Call $399.00,SPY230124C00399000,Buy,Filled,1,1,@1.71,1.71,DAY,01/24/2023 09:48:05 EST,01/24/2023 09:48:06 EST
SPY 01/24/2023 00:00:00 EST Call $398.00,SPY230124C00398000,Sell,Filled,1,1,@1.88,1.88,DAY,01/24/2023 09:34:00 EST,01/24/2023 09:34:45 EST
SPY 01/24/2023 00:00:00 EST Call $398.00,SPY230124C00398000,Buy,Filled,1,1,@2.02,2.02,DAY,01/24/2023 09:34:00 EST,01/24/2023 09:34:00 EST
SPY 01/24/2023 00:00:00 EST Put $399.00,SPY230124P00399000,Sell,Filled,1,1,@1.66,1.66,DAY,01/24/2023 09:31:23 EST,01/24/2023 09:31:57 EST
SPY 01/24/2023 00:00:00 EST Put $399.00,SPY230124P00399000,Buy,Filled,1,1,@1.75,1.75,DAY,01/24/2023 09:31:23 EST,01/24/2023 09:31:23 EST
