Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 12/22/2022 00:00:00 EST Put $379.00,SPY221222P00379000,Buy,Filled,1,1,@1.01,1.01,DAY,12/22/2022 10:39:45 EST,12/22/2022 10:39:59 EST
SPY 12/22/2022 00:00:00 EST Put $379.00,SPY221222P00379000,Sell,Filled,1,1,@0.990,0.990,DAY,12/22/2022 10:39:02 EST,12/22/2022 10:39:24 EST
SPY 12/22/2022 00:00:00 EST Put $379.00,SPY221222P00379000,Buy,Filled,1,1,@1.07,1.07,DAY,12/22/2022 10:39:02 EST,12/22/2022 10:39:02 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Sell,Filled,1,1,@1.46,1.46,DAY,12/22/2022 10:35:59 EST,12/22/2022 10:38:06 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Buy,Filled,1,1,@1.62,1.62,DAY,12/22/2022 10:35:59 EST,12/22/2022 10:36:36 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Sell,Filled,1,1,@1.39,1.39,DAY,12/22/2022 10:32:52 EST,12/22/2022 10:33:51 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Buy,Filled,1,1,@1.49,1.49,DAY,12/22/2022 10:32:52 EST,12/22/2022 10:33:09 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Sell,Filled,1,1,@1.31,1.31,DAY,12/22/2022 10:32:05 EST,12/22/2022 10:32:18 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Buy,Filled,1,1,@1.43,1.43,DAY,12/22/2022 10:32:05 EST,12/22/2022 10:32:05 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Sell,Filled,1,1,@1.51,1.51,DAY,12/22/2022 10:30:18 EST,12/22/2022 10:31:03 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Buy,Filled,1,1,@1.52,1.52,DAY,12/22/2022 10:30:18 EST,12/22/2022 10:30:19 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Sell,Filled,1,1,@1.24,1.24,DAY,12/22/2022 10:24:09 EST,12/22/2022 10:25:21 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Buy,Filled,1,1,@1.28,1.28,DAY,12/22/2022 10:24:09 EST,12/22/2022 10:24:16 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Sell,Filled,1,1,@1.19,1.19,DAY,12/22/2022 10:23:16 EST,12/22/2022 10:23:34 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Buy,Filled,1,1,@1.24,1.24,DAY,12/22/2022 10:23:16 EST,12/22/2022 10:23:16 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Sell,Filled,1,1,@1.26,1.26,DAY,12/22/2022 10:20:25 EST,12/22/2022 10:22:16 EST
SPY 12/22/2022 00:00:00 EST Put $380.00,SPY221222P00380000,Buy,Filled,1,1,@1.10,1.10,DAY,12/22/2022 10:20:25 EST,12/22/2022 10:20:29 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Sell,Filled,1,1,@1.64,1.64,DAY,12/22/2022 10:18:19 EST,12/22/2022 10:19:14 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Buy,Filled,1,1,@1.75,1.75,DAY,12/22/2022 10:18:19 EST,12/22/2022 10:18:43 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Sell,Filled,1,1,@1.84,1.84,DAY,12/22/2022 10:15:09 EST,12/22/2022 10:15:49 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Buy,Filled,1,1,@1.78,1.78,DAY,12/22/2022 10:15:09 EST,12/22/2022 10:15:20 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Sell,Filled,1,1,@2.04,2.04,DAY,12/22/2022 10:12:59 EST,12/22/2022 10:13:55 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Buy,Filled,1,1,@2.08,2.08,DAY,12/22/2022 10:12:59 EST,12/22/2022 10:12:59 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Sell,Filled,1,1,@1.51,1.51,DAY,12/22/2022 10:05:00 EST,12/22/2022 10:06:10 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Buy,Filled,1,1,@1.57,1.57,DAY,12/22/2022 10:05:00 EST,12/22/2022 10:05:21 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Sell,Filled,1,1,@1.50,1.50,DAY,12/22/2022 10:02:40 EST,12/22/2022 10:02:49 EST
SPY 12/22/2022 00:00:00 EST Put $381.00,SPY221222P00381000,Buy,Filled,1,1,@1.60,1.60,DAY,12/22/2022 10:02:40 EST,12/22/2022 10:02:40 EST
SPY 12/22/2022 00:00:00 EST Put $382.00,SPY221222P00382000,Sell,Filled,1,1,@1.64,1.64,DAY,12/22/2022 09:50:04 EST,12/22/2022 09:51:22 EST
SPY 12/22/2022 00:00:00 EST Put $382.00,SPY221222P00382000,Buy,Filled,1,1,@1.77,1.77,DAY,12/22/2022 09:50:04 EST,12/22/2022 09:50:05 EST
SPY 12/22/2022 00:00:00 EST Put $382.00,SPY221222P00382000,Sell,Filled,1,1,@1.67,1.67,DAY,12/22/2022 09:45:46 EST,12/22/2022 09:46:42 EST
SPY 12/22/2022 00:00:00 EST Put $382.00,SPY221222P00382000,Buy,Filled,1,1,@1.80,1.80,DAY,12/22/2022 09:45:46 EST,12/22/2022 09:46:15 EST
SPY 12/22/2022 00:00:00 EST Put $382.00,SPY221222P00382000,Sell,Filled,1,1,@1.67,1.67,DAY,12/22/2022 09:42:57 EST,12/22/2022 09:44:13 EST
SPY 12/22/2022 00:00:00 EST Put $382.00,SPY221222P00382000,Buy,Filled,1,1,@1.66,1.66,DAY,12/22/2022 09:42:57 EST,12/22/2022 09:43:04 EST
SPY 12/22/2022 00:00:00 EST Put $382.00,SPY221222P00382000,Sell,Filled,1,1,@1.56,1.56,DAY,12/22/2022 09:41:01 EST,12/22/2022 09:41:15 EST
SPY 12/22/2022 00:00:00 EST Put $382.00,SPY221222P00382000,Buy,Filled,1,1,@1.67,1.67,DAY,12/22/2022 09:41:01 EST,12/22/2022 09:41:02 EST
SPY 12/22/2022 00:00:00 EST Put $383.00,SPY221222P00383000,Sell,Filled,1,1,@2.10,2.10,DAY,12/22/2022 09:32:57 EST,12/22/2022 09:36:40 EST
SPY 12/22/2022 00:00:00 EST Put $383.00,SPY221222P00383000,Buy,Filled,1,1,@1.90,1.90,DAY,12/22/2022 09:32:57 EST,12/22/2022 09:32:57 EST
SPY 12/22/2022 00:00:00 EST Put $383.00,SPY221222P00383000,Sell,Filled,1,1,@1.55,1.55,DAY,12/22/2022 09:32:05 EST,12/22/2022 09:32:20 EST
SPY 12/22/2022 00:00:00 EST Put $383.00,SPY221222P00383000,Buy,Filled,1,1,@1.68,1.68,DAY,12/22/2022 09:32:05 EST,12/22/2022 09:32:08 EST
